Observation_id,Observation_date,Trial,Media_file,Total_length,FPS,Subject,Behavior,Modifiers,Behavior_type,Start_(s),Stop_(s),Duration_(s),Comment_start,Replicate
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,141.708,141.708,NA,IN CONTACT WITH RED (2),8
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,403.22,403.22,NA,IN CONTACT WITH WHITE (5),18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00113.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,741.054,741.054,NA,IN CONTACT WITH YELLOW (3),18
REPLICATE 24 TRIAL 6,19/08/2022,"10, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00130.MTS",1206.5,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,204.365,204.365,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 6,19/08/2022,"10, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00130.MTS",1206.5,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,318.466,318.466,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 6,19/08/2022,"10, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00130.MTS",1206.5,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,501.176,501.176,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 6,19/08/2022,"10, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00130.MTS",1206.5,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,314.239,314.239,NA,IN CONTACT WITH ORANGE (7),24
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,away from brood",POINT,304.855,304.855,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,away from brood",POINT,320.516,320.516,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,away from brood",POINT,495.358,495.358,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,99.865,99.865,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,241.946,241.946,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,243.568,243.568,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,244.466,244.466,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,290.005,290.005,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,322.765,322.765,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,327.625,327.625,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,327.714,327.714,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,370.913,370.913,NA,,18
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00113.MTS",1212.74,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,794.954,794.954,NA,,18
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,on brood",POINT,43.082,43.082,NA,,8
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,30.577,30.577,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,30.67,30.67,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,31.209,31.209,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,31.658,31.658,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,51.721,51.721,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,51.905,51.905,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00047.MTS",1213.7,50,ANT 8,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,495.237,495.237,NA,IN CONTACT WITH YELLOW (3),8
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00048.MTS",1213.7,50,ANT 8,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,757.249,757.249,NA,IN CONTACT WITH RED/GREEN (9),8
REPLICATE 13 TRIAL 10,10/03/2022,"10, S","Q:/Rachael/replicate 13 (09-03, 10-03)/200092.MTS",1213.94,25,ANT 8,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,326.14,326.14,NA,IN CONTACT WITH GREEN/WHITE (10),13
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00137.MTS",1210.82,50,ANT 8,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,1028.343,1028.343,NA,IN CONTACT WITH RED/YELLOW (9),23
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00137.MTS",1210.82,50,ANT 8,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,1028.88,1028.88,NA,IN CONTACT WITH RED/YELLOW (9),23
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,35.257,35.257,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 4 TRIAL 10,23/02/2022,"10, S","Q:/Rachael/replicate 4 (22-02, 23-02)/00024.2.MTS",1211.3,50,ANT 8,T,"large twitch,single twitch,isolated twitch/alone,away from brood",POINT,484.113,484.113,NA,,4
REPLICATE 4 TRIAL 10,23/02/2022,"10, S","Q:/Rachael/replicate 4 (22-02, 23-02)/00024.2.MTS",1211.3,50,ANT 8,T,"large twitch,single twitch,isolated twitch/alone,away from brood",POINT,488.251,488.251,NA,,4
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,32.379,32.379,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,32.825,32.825,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,33.815,33.815,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",24
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00047.MTS",1213.7,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,82.502,82.502,NA,IN CONTACT WITH RED (2),8
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00047.MTS",1213.7,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,492.9,492.9,NA,IN CONTACT WITH YELLOW (3),8
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,83.485,83.485,NA,IN CONTACT WITH PINK (6),24
REPLICATE 7 TRIAL 5,01/03/2022,"10, S","Q:/Rachael/replicate 7 (28-02, 01-03)/00056.MTS",1211.29,25,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,439.383,439.383,NA,,7
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,56.492,56.492,NA,,24
REPLICATE 24 TRIAL 12,19/08/2022,"10, S","Q:/Rachael/replicate 24 (18-08, 19-08)/200138.MTS",1206.98,50,ANT 8,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,59.189,59.189,NA,,24
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200127.MTS",1207.46,50,ANT 7,T,"large twitch,single twitch,in contact with multiple nestmates,near brood",POINT,1179.751,1179.751,NA,"IN CONTACT WITH BLUE (FOCAL, 1) AND RED/GREEN (9)",19
REPLICATE 3 TRIAL 6,22/02/2022,"10, P","Q:/Rachael/replicate 3 (21-02, 22-02)/00033.MTS",1211.29,25,ANT 7,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,25.421,25.421,NA,IN CONTACT WITH GREEN (4),3
REPLICATE 4 TRIAL 4,23/02/2022,"10, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00019.MTS",1210.82,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,85.83,85.83,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",4
REPLICATE 4 TRIAL 4,23/02/2022,"10, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00019.MTS",1210.82,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,91.589,91.589,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",4
REPLICATE 4 TRIAL 4,23/02/2022,"10, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00019.MTS",1210.82,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,212.633,212.633,NA,IN CONTACT WITH GREEN/YELLOW (10),4
REPLICATE 4 TRIAL 4,23/02/2022,"10, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00019.MTS",1210.82,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,218.214,218.214,NA,IN CONTACT WITH RED/YELLOW (11),4
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,59.91,59.91,NA,IN CONTACT WITH YELLOW (3),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,221.4,221.4,NA,IN CONTACT WITH GREEN (4),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,226.74,226.74,NA,IN CONTACT WITH GREEN (4),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,477.158,477.158,NA,IN CONTACT WITH GREEN (4),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,560.033,560.033,NA,IN CONTACT WITH GREEN (4),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,594.134,594.134,NA,IN CONTACT WITH RED/WHITE (8),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,601.695,601.695,NA,IN CONTACT WITH RED/WHITE (8),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,634.734,634.734,NA,IN CONTACT WITH GREEN/WHITE (9),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"large twitch,single twitch,isolated twitch/alone,near brood",POINT,865.594,865.594,NA,,8
REPLICATE 3 TRIAL 6,22/02/2022,"10, P","Q:/Rachael/replicate 3 (21-02, 22-02)/00033.MTS",1211.29,25,ANT 7,T,"large twitch,single twitch,isolated twitch/alone,on brood",POINT,37.934,37.934,NA,,3
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,656.381,656.381,NA,IN CONTACT WITH GREEN/WHITE (9),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,656.827,656.827,NA,IN CONTACT WITH GREEN/WHITE (9),8
REPLICATE 2 TRIAL 8,18/02/2022,"10, P","Q:/Rachael/replicate 2 (17-02, 18-02)/00007.2.MTS",1218.02,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,away from brood",POINT,34.354,34.354,NA,IN CONTACT WITH PINK,2
REPLICATE 4 TRIAL 4,23/02/2022,"10, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00019.MTS",1210.82,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,214.976,214.976,NA,IN CONTACT WITH RED/YELLOW (!1),4
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,680.676,680.676,NA,IN CONTACT WITH GREEN/WHITE (9),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,687.877,687.877,NA,IN CONTACT WITH GREEN/WHITE (9),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,701.64,701.64,NA,IN CONTACT WITH WHITE (5),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,702.365,702.365,NA,IN CONTACT WITH WHITE (5),8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,884.219,884.219,NA,IN CONTACT WITH PINK (6),8
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,312.141,312.141,NA,IN CONTACT WITH RED/GREEN (9),12
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00051.2.MTS",1209.86,50,ANT 7,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,484.99,484.99,NA,,8
REPLICATE 8 TRIAL 11,02/03/2022,"10, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00052.2.MTS",1209.86,50,ANT 7,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,694.534,694.534,NA,,8
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 7,T,"Small twitch,single twitch,isolated twitch/alone,on brood",POINT,150.225,150.225,NA,,12
REPLICATE 15 TRIAL 8,15/03/2022,"10, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200100.MTS",1208.7,25,ANT 7,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,760.76,760.76,NA,IN CONTACT WITH RED/GREEN (9),15
REPLICATE 17 TRIAL 11,09/08/2022,"10, S","Q:/Rachael/replicate 17 (08-08, 09-08)/200117.MTS",1208.42,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,1137.683,1137.683,NA,IN CONTACT WITH RED (2),17
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00047.MTS",1213.7,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,634.564,634.564,NA,IN CONTACT WITH RED/GREEN (9),8
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00048.MTS",1213.7,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,722.061,722.061,NA,IN CONTACT WITH RED/YELLOW (11),8
REPLICATE 16 TRIAL 2,16/03/2022,"10, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00089.MTS",1207.94,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,13.567,13.567,NA,IN CONTACT WITH RED/YELLOW (11),16
REPLICATE 16 TRIAL 2,16/03/2022,"10, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00089.MTS",1207.94,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,15.999,15.999,NA,IN CONTACT WITH RED/WHITE (8),16
REPLICATE 16 TRIAL 2,16/03/2022,"10, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00089.MTS",1207.94,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,20.046,20.046,NA,IN CONTACT WITH PINK (6),16
REPLICATE 6 TRIAL 7,25/02/2022,"10, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00031.2.MTS",1209.38,50,ANT 7,T,"large twitch,single twitch,in contact with nestmate,on brood",POINT,804.741,804.741,NA,IN CONTACT WITH GREEN/YELLOW (9),6
REPLICATE 1 TRIAL 11,17/02/2022,"10, S","Q:/Rachael/replicate 1 (16-02, 17-02)/00020.2.MTS",1220.15,25,ANT 7,T,"large twitch,single twitch,isolated twitch/alone,near brood",POINT,630.687,630.687,NA,,1
REPLICATE 6 TRIAL 7,25/02/2022,"10, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00030.2.MTS",1209.38,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,on brood",POINT,173.377,173.377,NA,IN CONTACT WITH GREEN (4),6
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200107.MTS",1208.42,50,ANT 7,T,"Small twitch,single twitch,in contact with nestmate,on brood",POINT,46.591,46.591,NA,"IN CONTACT WITH BLUE (FOCAL, 1)",18
REPLICATE 18 TRIAL 4,10/08/2022,"10, C","Q:/Rachael/replicate 18 (09-08, 10-08)/00115.MTS",1206.02,50,ANT 6,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,778.482,778.482,NA,IN CONTACT WITH RED/WHITE (8),18
REPLICATE 1 TRIAL 6,17/02/2022,"10, C","Q:/Rachael/replicate 1 (16-02, 17-02)/00021.MTS",1211.29,25,ANT 6,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,866.569,866.569,NA,"IN CONTACT WITH RED/GREEN (9), RED/YELLOW (11) AND BLUE (FOCAL, 1)",1
REPLICATE 4 TRIAL 5,23/02/2022,"10, C","Q:/Rachael/replicate 4 (22-02, 23-02)/00021.MTS",1209.38,50,ANT 6,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,443.266,443.266,NA,IN CONTACT WITH RED (2),4
REPLICATE 3 TRIAL 6,22/02/2022,"10, P","Q:/Rachael/replicate 3 (21-02, 22-02)/00033.MTS",1211.29,25,ANT 6,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1004.674,1004.674,NA,IN CONTACT WITH GREEN/YELLOW (11),3
REPLICATE 3 TRIAL 6,22/02/2022,"10, P","Q:/Rachael/replicate 3 (21-02, 22-02)/00033.MTS",1211.29,25,ANT 6,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1004.767,1004.767,NA,IN CONTACT WITH GREEN/YELLOW (11),3
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200126.MTS",1207.46,50,ANT 6,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,543.908,543.908,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200126.MTS",1207.46,50,ANT 6,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,544.086,544.086,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200126.MTS",1207.46,50,ANT 6,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,544.897,544.897,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200126.MTS",1207.46,50,ANT 6,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,544.986,544.986,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200127.MTS",1207.46,50,ANT 6,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1023.543,1023.543,NA,IN CONTACT WITH ORANGE (7),19
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200126.MTS",1207.46,50,ANT 6,T,"large twitch,single twitch,in contact with multiple nestmates,near brood",POINT,283.446,283.446,NA,"IN CONTACT WITH BLUE (FOCAL, 1) AND GREEN (4)",19
REPLICATE 19 TRIAL 10,11/08/2022,"10, P","Q:/Rachael/replicate 19 (10-08, 11-08)/200126.MTS",1207.46,50,ANT 6,T,"large twitch,single twitch,in contact with multiple nestmates,near brood",POINT,284.256,284.256,NA,"IN CONTACT WITH BLUE (FOCAL, 1) AND GREEN (4)",19
